gender;marital_status;nationality;course;scholarship;status
Female;Single;Portuguese;Animation and Multimedia Design;Yes;Enrolled
Female;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Female;Single;Portuguese;Agronomy;No;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Journalism and Communication;No;Enrolled
Female;Single;Portuguese;Social Service;No;Enrolled
Female;Single;Portuguese;Communication Design;Yes;Graduate
Female;Single;Portuguese;Social Service (evening attendance);No;Graduate
Male;Single;Portuguese;Journalism and Communication;No;Dropout
Male;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Male;Single;Portuguese;Advertising and Marketing Management;No;Dropout
Male;Single;Portuguese;Animation and Multimedia Design;Yes;Dropout
Male;Single;Portuguese;Management;No;Dropout
Male;Single;Portuguese;Veterinary Nursing;No;Graduate
Male;Divorced;Portuguese;Social Service (evening attendance);No;Graduate
Male;Single;Portuguese;Animation and Multimedia Design;Yes;Graduate
Male;Divorced;Portuguese;Management (evening attendance);No;Enrolled
Male;Married;Portuguese;Nursing;No;Graduate
Male;Single;Portuguese;Nursing;No;Dropout
Male;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Male;Single;Portuguese;Nursing;Yes;Graduate
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Female;Single;Portuguese;Tourism;No;Graduate
Female;Single;Portuguese;Equinculture;No;Dropout
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Guinean;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Basic Education;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Management;Yes;Enrolled
Female;Married;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Enrolled
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Dropout
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Enrolled
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Equinculture;No;Dropout
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Married;Portuguese;Management (evening attendance);Yes;Graduate
Female;Single;Portuguese;Communication Design;No;Enrolled
Female;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Female;Single;Portuguese;Management;No;Graduate
Female;Single;Portuguese;Management;No;Enrolled
Female;Married;Portuguese;Agronomy;No;Enrolled
Female;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Married;Portuguese;Management;No;Graduate
Female;Married;Portuguese;Management (evening attendance);No;Dropout
Female;Married;Portuguese;Management;No;Enrolled
Female;Single;Portuguese;Management (evening attendance);No;Dropout
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;Yes;Enrolled
Female;Married;Portuguese;Agronomy;No;Graduate
Female;Married;Portuguese;Communication Design;Yes;Graduate
Female;Divorced;Portuguese;Management (evening attendance);No;Dropout
Female;Married;Portuguese;Management (evening attendance);No;Enrolled
Female;Single;Portuguese;Agronomy;No;Graduate
Female;Married;Portuguese;Oral Hygiene;No;Dropout
Female;Married;Portuguese;Journalism and Communication;No;Dropout
Female;Married;Portuguese;Management;No;Dropout
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Dropout
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Agronomy;No;Graduate
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Nursing;Yes;Dropout
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;Yes;Dropout
Female;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Female;Divorced;Portuguese;Social Service (evening attendance);No;Enrolled
Female;Divorced;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Married;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Basic Education;No;Graduate
Female;Single;Portuguese;Journalism and Communication;Yes;Dropout
Female;Divorced;Portuguese;Management;No;Graduate
Female;Married;Portuguese;Social Service (evening attendance);No;Dropout
Female;Single;Portuguese;Agronomy;No;Graduate
Female;Married;Portuguese;Management;No;Enrolled
Female;Married;Portuguese;Management (evening attendance);No;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Female;Married;Portuguese;Nursing;No;Dropout
Female;Married;Portuguese;Management (evening attendance);No;Enrolled
Female;Facto Union;Portuguese;Tourism;No;Graduate
Female;Married;Portuguese;Management (evening attendance);No;Dropout
Female;Single;Portuguese;Management;No;Enrolled
Female;Single;Spanish;Oral Hygiene;No;Dropout
Female;Single;Portuguese;Social Service (evening attendance);No;Enrolled
Female;Married;Portuguese;Basic Education;No;Dropout
Female;Divorced;Portuguese;Social Service (evening attendance);No;Dropout
Female;Divorced;Portuguese;Social Service (evening attendance);Yes;Graduate
Female;Single;Portuguese;Social Service;No;Enrolled
Female;Married;Portuguese;Management (evening attendance);No;Dropout
Female;Married;Portuguese;Social Service (evening attendance);Yes;Graduate
Female;Single;Portuguese;Agronomy;No;Graduate
Female;Single;Portuguese;Social Service (evening attendance);No;Graduate
Female;Married;Portuguese;Management (evening attendance);No;Graduate
Female;Single;Portuguese;Basic Education;Yes;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Married;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Dropout
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Married;Portuguese;Social Service (evening attendance);No;Dropout
Female;Single;Portuguese;Basic Education;No;Graduate
Female;Married;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Enrolled
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Female;Married;Portuguese;Management (evening attendance);No;Enrolled
Female;Married;Portuguese;Social Service (evening attendance);No;Dropout
Female;Married;Spanish;Oral Hygiene;No;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Social Service (evening attendance);No;Dropout
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Divorced;Portuguese;Social Service (evening attendance);Yes;Graduate
Female;Married;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Agronomy;No;Dropout
Female;Single;Portuguese;Journalism and Communication;No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Dropout
Female;Single;Portuguese;Social Service;No;Graduate
Female;Legally Separated;Portuguese;Management;No;Dropout
Female;Legally Separated;Portuguese;Social Service (evening attendance);Yes;Enrolled
Female;Married;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Dropout
Female;Facto Union;Portuguese;Agronomy;No;Dropout
Female;Single;Portuguese;Animation and Multimedia Design;Yes;Graduate
Female;Single;Portuguese;Social Service (evening attendance);No;Enrolled
Female;Married;Portuguese;Social Service;No;Dropout
Female;Single;Portuguese;Advertising and Marketing Management;No;Dropout
Female;Married;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Management;No;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Management (evening attendance);No;Dropout
Female;Single;Portuguese;Equinculture;No;Dropout
Female;Single;Portuguese;Management (evening attendance);No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Married;Portuguese;Social Service (evening attendance);No;Dropout
Female;Single;Cape Verdean;Journalism and Communication;No;Dropout
Female;Single;Portuguese;Veterinary Nursing;No;Dropout
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Married;Portuguese;Management (evening attendance);No;Enrolled
Female;Single;Portuguese;Social Service (evening attendance);No;Dropout
Female;Divorced;Portuguese;Social Service (evening attendance);Yes;Graduate
Female;Married;Russian;Oral Hygiene;No;Enrolled
Female;Single;Portuguese;Animation and Multimedia Design;Yes;Graduate
Female;Single;Portuguese;Agronomy;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Married;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Female;Single;Portuguese;Basic Education;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Dropout
Female;Married;Portuguese;Agronomy;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Married;Portuguese;Advertising and Marketing Management;No;Enrolled
Female;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Female;Divorced;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Female;Single;Portuguese;Nursing;No;Dropout
Female;Married;Portuguese;Social Service (evening attendance);No;Graduate
Female;Married;Portuguese;Basic Education;No;Dropout
Female;Facto Union;Portuguese;Tourism;No;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Communication Design;No;Dropout
Female;Married;Portuguese;Management (evening attendance);No;Graduate
Female;Single;Portuguese;Communication Design;Yes;Dropout
Female;Single;Portuguese;Management;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Dropout
Female;Single;Portuguese;Veterinary Nursing;No;Enrolled
Female;Single;Portuguese;Management;No;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Female;Facto Union;Portuguese;Management (evening attendance);No;Graduate
Female;Single;Portuguese;Tourism;Yes;Graduate
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Dropout
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Communication Design;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Basic Education;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Basic Education;No;Enrolled
Female;Married;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Female;Single;Portuguese;Tourism;No;Enrolled
Female;Single;Portuguese;Equinculture;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Dropout
Female;Married;Portuguese;Social Service (evening attendance);Yes;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Management;No;Enrolled
Female;Single;Portuguese;Equinculture;No;Graduate
Female;Divorced;Portuguese;Social Service (evening attendance);No;Dropout
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Journalism and Communication;Yes;Dropout
Female;Single;Portuguese;Oral Hygiene;Yes;Dropout
Female;Single;Portuguese;Management;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Management;No;Graduate
Female;Single;Portuguese;Management;Yes;Enrolled
Female;Single;Portuguese;Equinculture;No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;Yes;Graduate
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Equinculture;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Animation and Multimedia Design;Yes;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Enrolled
Female;Single;Portuguese;Journalism and Communication;No;Dropout
Female;Single;Portuguese;Social Service (evening attendance);Yes;Graduate
Female;Single;Portuguese;Management;No;Graduate
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Tourism;No;Graduate
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Journalism and Communication;Yes;Dropout
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Female;Single;Portuguese;Communication Design;Yes;Graduate
